episode,loss,average reward,conflicts,LoS,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
2932,1.436985969543457,0.13673038669999235,52,40,10,144,0,170,34.59,0.1
2933,,0.27318899644184697,50,29,13,139,0,119,34.64,0.1
2934,1.1089838743209839,0.11185196800996111,50,39,9,136,0,149,38.05,0.1
2935,,0.06804068506218995,50,31,17,107,0,99,34.83,0.1
2936,0.8805741667747498,0.07697774373586175,50,37,8,125,0,133,34.93,0.1
2937,,-0.3692621330785405,50,34,5,83,0,71,41.11,0.1
2938,1.257818341255188,0.2782104096944918,50,30,11,124,0,156,38.18,0.1
2939,,0.3559928513157392,50,27,12,145,0,149,37.29,0.1
2940,1.1361918449401855,0.1695511403363691,50,31,10,105,0,135,38.02,0.1
2941,,0.35981912746653627,50,26,6,130,0,147,35.83,0.1
2942,1.288214921951294,-0.09329171837790412,50,35,8,108,0,113,38.31,0.1
2943,,-0.2041978185759849,51,43,3,120,0,110,36.26,0.1
2944,0.9613470435142517,0.2329432106059208,52,29,10,121,0,123,36.26,0.1
2945,,0.17899862549215267,50,40,8,173,0,173,39.14,0.1
2946,1.2013747692108154,0.29099142885780344,50,32,15,151,0,158,38.92,0.1
2947,,0.31364421553234456,51,31,8,153,0,165,36.15,0.1
2948,1.0986788272857666,0.10474726931374363,50,38,8,147,0,136,37.84,0.1
2949,,0.1757437386048233,51,38,12,156,0,147,35.88,0.1
2950,1.2915300130844116,0.5248654750963551,50,21,10,171,0,151,36.7,0.1
2951,,0.011203252258228076,50,36,4,126,0,122,36.96,0.1
2952,0.9543548822402954,0.2199792688922093,50,34,11,158,0,121,36.76,0.1
2953,,0.3259123396619868,51,27,8,136,0,137,37.53,0.1
2954,1.2534410953521729,0.2327576315873565,50,29,8,140,0,136,40.44,0.1
2955,,0.530141563742288,50,22,11,189,0,195,34.11,0.1
2956,1.4888795614242554,-0.17004926608618418,50,31,7,85,0,82,37.36,0.1
2957,,-0.19745072696578858,50,34,5,88,0,86,34.89,0.1
2958,1.0359766483306885,0.0702082821367483,50,33,8,127,0,111,35.51,0.1
2959,,-0.14861937024979766,52,39,10,114,0,105,35.06,0.1
2960,1.1190401315689087,0.14759599834138193,50,33,11,143,0,126,42.32,0.1
2961,,0.011247908245104295,51,39,12,128,0,126,36.31,0.1
2962,1.3197258710861206,0.11339457953495514,51,47,15,163,0,177,38.16,0.1
2963,,0.30261424891747407,51,31,16,146,0,146,41.64,0.1
2964,1.1824973821640015,0.4714934444083667,50,27,17,185,0,186,38.77,0.1
2965,,-0.3410826683338435,50,36,4,91,0,75,37.15,0.1
2966,0.9363620281219482,0.20523441584307348,52,32,6,123,0,139,37.82,0.1
2967,,0.11803933590004517,52,38,13,142,0,140,36.81,0.1
2968,1.2317498922348022,0.16075026224543879,51,30,7,119,0,122,36.51,0.1
2969,,0.1012062641523077,50,31,4,111,0,113,34.97,0.1
2970,1.622246503829956,0.5094055360434866,50,20,7,129,0,152,35.94,0.1
2971,,0.12464579774576079,50,38,14,146,0,143,37.46,0.1
2972,1.4533374309539795,-0.21754159347766372,50,39,8,111,0,93,37.84,0.1
2973,,-0.07323433140089564,52,38,14,106,0,116,36.13,0.1
2974,1.195334553718567,0.4050612527465038,50,31,18,214,0,169,41.22,0.1
2975,,0.3939523572886321,53,26,21,134,0,157,37.45,0.1
2976,1.1763643026351929,0.07775328984952619,52,32,6,107,0,118,37.37,0.1
2977,,-0.03367633999905775,50,30,6,101,0,91,37.62,0.1
2978,1.1328542232513428,0.3636688152008973,54,31,12,169,0,175,37.61,0.1
2979,,0.3261744082717434,51,31,10,173,0,160,36.13,0.1
2980,1.1138906478881836,0.23081796340267952,50,32,13,155,0,146,37.93,0.1
2981,,0.44894477310900854,50,26,9,166,0,166,36.11,0.1
2982,1.5521734952926636,0.3144180365200077,50,32,7,164,0,161,39.7,0.1
2983,,0.10093112660784462,51,31,11,115,0,113,35.35,0.1
2984,0.9484238028526306,0.35594572560446813,52,28,8,154,0,148,47.56,0.1
2985,,0.3057653937446393,50,33,15,153,0,165,37.64,0.1
2986,1.265382170677185,0.10719298664770491,51,31,7,107,0,115,38.08,0.1
2987,,-0.04251888166718614,51,37,19,115,0,105,40.77,0.1
2988,1.2001090049743652,0.1568531937146695,53,37,10,139,0,148,45.09,0.1
2989,,0.24127326181146386,51,36,20,165,0,158,38.73,0.1
2990,0.7084500789642334,-0.16160662757199426,52,31,1,83,0,88,38.98,0.1
2991,,0.23452229639773056,50,30,14,131,0,125,36.99,0.1
2992,1.0967447757720947,0.29122916446115216,50,31,13,134,0,162,38.34,0.1
2993,,0.33075830620929286,52,33,9,177,0,166,35.92,0.1
2994,1.1029717922210693,0.2886812948504087,51,23,11,105,0,112,35.5,0.1
2995,,0.13588855674026082,52,31,9,111,0,128,38.01,0.1
2996,1.497485637664795,0.18108001341563768,52,29,11,117,0,117,38.67,0.1
2997,,0.2536062345149206,51,33,7,135,0,153,35.75,0.1
2998,0.7253819704055786,0.345838343211329,50,23,6,137,0,128,41.11,0.1
2999,,0.35308048159739225,50,25,8,154,0,143,37.7,0.1
3000,0.9326977729797363,-0.08924838744820723,50,38,9,96,0,124,39.2,0.1
3001,,0.0983333101403212,50,36,7,139,0,129,36.15,0.1
3002,1.264817237854004,0.3652644841027664,50,24,8,127,0,124,36.69,0.1
3003,,-0.030210640964988062,53,31,8,103,0,93,34.75,0.1
3004,1.3130005598068237,0.5173908686048605,50,22,11,161,0,171,36.18,0.1
3005,,0.03724866999850663,51,36,5,123,0,125,36.82,0.1
3006,1.2214182615280151,0.3463461146510907,51,31,8,138,0,184,36.54,0.1
3007,,0.2742542359797855,50,34,13,145,0,169,40.82,0.1
3008,1.034574270248413,0.11275051354899945,50,35,14,141,0,124,36.85,0.1
3009,,-0.2015264415275263,52,36,4,110,0,90,38.98,0.1
3010,1.2902557849884033,0.4619387067055823,50,23,17,143,0,163,36.28,0.1
3011,,0.5654751574054375,50,20,11,147,0,169,34.9,0.1
3012,1.3050214052200317,-0.36831832773054124,50,36,6,85,0,88,33.46,0.1
3013,,0.19613331915003943,51,30,6,128,0,121,34.96,0.1
3014,1.132458209991455,-0.10629451024572802,52,35,7,108,0,101,40.75,0.1
3015,,0.23944698453018887,51,23,9,106,0,101,37.21,0.1
3016,1.23114812374115,0.1545269611589908,51,34,6,143,0,133,33.89,0.1
3017,,-0.3327288159952701,50,43,10,108,0,94,34.06,0.1
3018,1.361393690109253,0.12059695966306727,50,30,5,106,0,116,35.03,0.1
3019,,0.05931606005431125,51,36,11,117,0,125,37.05,0.1
3020,0.9286777377128601,0.17218391295664676,51,28,2,114,0,107,38.78,0.1
3021,,0.3971948810390815,51,27,9,153,0,156,38.86,0.1
3022,1.2938950061798096,-0.11775632781086866,51,29,7,90,0,78,37.49,0.1
3023,,0.05953528050909225,51,38,11,126,0,137,35.3,0.1
3024,1.0979747772216797,0.0010041538814832434,56,38,12,132,0,139,39.35,0.1
3025,,0.09028099961073044,50,34,13,122,0,120,36.89,0.1
3026,1.3923730850219727,-0.2779513437516976,51,42,10,99,0,107,38.28,0.1
3027,,0.4943028644560992,52,30,11,201,0,220,38.8,0.1
3028,1.4989643096923828,-0.12889241257867454,51,39,5,116,0,113,36.16,0.1
3029,,-0.17947869764400948,52,35,5,96,0,94,36.81,0.1
3030,1.335188865661621,-0.20085954826487828,51,39,10,112,0,91,34.89,0.1
3031,,0.13632799528937803,50,31,5,126,0,126,33.11,0.1
3032,1.1572009325027466,-0.8464702050370116,50,42,4,81,0,64,34.87,0.1
3033,,0.08815914127219268,50,29,3,102,0,104,37.31,0.1
3034,1.1976960897445679,0.1992565757902018,50,28,6,122,0,111,35.27,0.1
3035,,0.37402118585833566,51,34,7,197,0,185,38.41,0.1
3036,0.9294639825820923,0.20174086631190907,50,30,7,121,0,128,34.9,0.1
3037,,0.329992521171257,50,21,9,99,0,101,36.52,0.1
3038,0.9945379495620728,0.045749964261724514,50,29,4,105,0,102,35.39,0.1
3039,,0.03982490778496265,50,34,9,116,0,112,36.23,0.1
3040,1.67822265625,-2.053838945555477e-05,50,34,3,118,0,101,34.64,0.1
3041,,0.1650618522566466,53,28,9,105,0,111,35.69,0.1
3042,1.1998205184936523,-0.21533047883714398,51,30,1,87,0,74,37.37,0.1
3043,,-0.10198809580509649,50,34,9,96,0,97,34.89,0.1
3044,1.6101094484329224,0.2306430354626674,51,34,11,145,0,146,40.29,0.1
3045,,0.037432719239815865,50,39,11,133,0,135,35.03,0.1
3046,1.1332409381866455,0.16367757230176444,50,26,5,98,0,101,38.35,0.1
3047,,0.40659488252974463,50,21,4,147,0,115,34.11,0.1
3048,1.094149112701416,0.3871225190478499,50,30,14,150,0,176,36.65,0.1
3049,,-0.7075159869251593,51,38,4,72,0,65,33.97,0.1
3050,1.370855689048767,0.07699962708249747,51,32,9,114,0,118,39.19,0.1
3051,,-0.031634231741524896,50,36,11,107,0,111,37.27,0.1
3052,0.8974218368530273,-0.023196042069782957,50,40,12,119,0,134,37.25,0.1
3053,,0.0873925079330014,52,31,9,103,0,118,38.35,0.1
3054,1.5089119672775269,0.3365907442293611,50,29,10,142,0,161,35.16,0.1
3055,,0.0643164698256309,50,31,7,115,0,113,34.78,0.1
3056,1.2076575756072998,0.20310105834762196,52,29,9,131,0,119,41.31,0.1
3057,,0.13514477628385047,50,22,6,95,0,74,34.52,0.1
3058,1.2939884662628174,-0.12254988937152834,52,41,14,111,0,113,35.63,0.1
3059,,0.01753256631211371,51,38,6,134,0,124,34.37,0.1
3060,1.1848235130310059,-0.4166484668656665,51,39,7,83,0,88,37.44,0.1
3061,,0.31437426371545407,52,33,12,165,0,165,37.85,0.1
3062,0.8925460577011108,0.4980410591186557,50,21,12,158,0,149,38.52,0.1
3063,,0.20895900016458074,50,35,12,153,0,145,35.39,0.1
3064,1.5518076419830322,0.2457345277666503,51,39,10,167,0,175,39.8,0.1
3065,,0.2417468359646369,51,37,9,173,0,160,39.03,0.1
3066,1.2048068046569824,-0.23585867616252867,52,34,10,92,0,84,34.98,0.1
3067,,-0.4367029009973805,52,36,3,89,0,71,32.71,0.1
3068,0.8683569431304932,0.05098141168878506,50,30,8,95,0,111,37.46,0.1
3069,,0.0014389725950912954,51,32,4,114,0,104,35.5,0.1
3070,0.9820045232772827,-0.08260364929594817,53,39,9,107,0,120,39.1,0.1
3071,,0.532048469825608,53,25,13,195,0,209,43.46,0.1
3072,1.0264849662780762,0.5195660624014887,51,29,13,225,0,217,35.83,0.1
3073,,0.2848136525363626,57,27,11,128,0,140,35.96,0.1
3074,1.4277712106704712,0.255075987032506,50,29,6,133,0,131,35.62,0.1
3075,,-0.046739211397572304,50,33,6,104,0,103,35.22,0.1
3076,0.9238702058792114,0.4579402679756186,50,29,15,208,0,186,39.75,0.1
3077,,0.005308427152353526,51,35,11,112,0,111,40.12,0.1
3078,0.7209963798522949,-0.022290645864461823,51,31,8,100,0,95,35.32,0.1
3079,,0.09157115470316249,50,35,12,103,0,144,38.85,0.1
3080,1.4117897748947144,-0.07251863739850645,50,36,7,113,0,105,35.34,0.1
3081,,0.25346754710851704,51,27,6,142,0,123,39.96,0.1
3082,1.1702847480773926,0.09187934935006958,50,32,5,120,0,122,36.64,0.1
3083,,0.19875066651568654,50,27,8,120,0,120,37.17,0.1
3084,1.2826030254364014,0.21945704711759825,50,26,8,100,0,120,35.49,0.1
3085,,0.11453985496592425,50,35,10,134,0,123,37.45,0.1
3086,1.2947282791137695,0.1810713271779603,50,39,12,149,0,165,38.6,0.1
3087,,-0.38687159981949515,51,37,8,91,0,81,32.84,0.1
3088,0.9056951403617859,0.03266459562678917,53,34,5,113,0,115,39.0,0.1
3089,,0.33965960681530455,51,30,16,162,0,154,37.65,0.1
3090,1.0509220361709595,0.18018063223413702,52,36,11,137,0,156,37.55,0.1
3091,,0.06152523268061967,51,31,5,113,0,103,36.32,0.1
3092,1.3954355716705322,0.2762483234278812,50,29,8,134,0,135,35.51,0.1
3093,,0.05611237621566115,52,33,8,97,0,122,35.59,0.1
3094,0.9953197240829468,0.12276424296552699,51,31,9,117,0,112,44.28,0.1
3095,,0.11483524923051865,51,32,4,101,0,135,37.02,0.1
3096,1.176912546157837,0.5394729495875527,51,20,6,156,0,160,37.26,0.1
3097,,0.18289595036091355,50,29,10,117,0,114,36.66,0.1
3098,1.3591104745864868,0.15410174923303904,52,28,6,113,0,116,32.69,0.1
3099,,0.2386914717445803,51,42,12,178,0,193,37.62,0.1
3100,1.2859269380569458,-0.05343545400819977,51,38,11,132,0,98,35.31,0.1
3101,,0.3876385347787794,50,30,11,166,0,181,35.89,0.1
3102,1.3376041650772095,-0.37101375296429057,50,33,5,74,0,79,35.28,0.1
3103,,-0.011935074621252907,51,33,10,94,0,119,37.56,0.1
3104,1.29190993309021,0.2333586301442338,51,32,3,122,0,154,37.33,0.1
3105,,-0.7750482019752714,51,48,4,86,0,81,32.64,0.1
3106,1.4233613014221191,0.30485989710930084,51,36,15,169,0,168,38.11,0.1
3107,,0.3741437116846492,50,27,12,142,0,163,40.95,0.1
3108,0.7727636098861694,0.05643225929296843,52,34,7,123,0,112,35.02,0.1
3109,,-0.04472918965099907,50,33,4,110,0,96,35.28,0.1
3110,1.2341139316558838,0.18870176576768305,50,37,15,162,0,149,39.84,0.1
3111,,-0.10180227500665608,50,34,8,100,0,97,34.38,0.1
3112,1.2825579643249512,0.3189090851798693,52,34,10,184,0,178,37.65,0.1
3113,,0.21484421236763607,51,47,10,199,0,207,37.83,0.1
3114,0.9379804134368896,0.16689079253081912,50,40,10,177,0,146,37.22,0.1
3115,,0.2712542645335971,50,32,16,143,0,156,38.17,0.1
3116,1.5720670223236084,0.40817697357269284,53,26,13,171,0,181,36.59,0.1
3117,,0.03588778849018904,50,35,9,114,0,116,37.86,0.1
3118,0.9803885817527771,-0.29192937549455883,51,37,3,86,0,98,32.08,0.1
3119,,0.20300288397313573,51,23,4,110,0,84,34.38,0.1
3120,1.15174400806427,0.09002915379923795,50,33,11,123,0,113,34.37,0.1
3121,,0.38072726727339395,50,30,12,167,0,182,37.61,0.1
3122,1.1798686981201172,-0.3503386939513214,50,34,4,76,0,83,36.22,0.1
3123,,0.11915089025568901,50,36,12,130,0,141,36.15,0.1
3124,1.366534948348999,-0.2131524402106476,50,34,5,87,0,93,35.02,0.1
3125,,0.19637319502807501,50,32,8,134,0,133,36.7,0.1
3126,1.2276235818862915,-0.25084779420144,50,31,5,76,0,84,35.09,0.1
3127,,-0.0064265881057146415,50,33,4,99,0,110,36.03,0.1
3128,0.8044862151145935,0.10954344507122728,50,31,10,113,0,110,36.26,0.1
3129,,0.21043135554375977,50,32,10,139,0,138,36.69,0.1
3130,1.6343369483947754,-0.06723100650792671,50,32,8,94,0,95,37.39,0.1
3131,,-0.3640424331443714,50,37,8,94,0,82,35.32,0.1
3132,0.8079119324684143,0.293010920220236,52,28,12,133,0,147,35.31,0.1
3133,,0.05056805187341114,51,38,8,132,0,133,36.99,0.1
3134,1.0718966722488403,-0.17741309189656757,50,41,10,107,0,114,37.43,0.1
3135,,0.06480648573840862,52,31,8,108,0,104,36.85,0.1
3136,1.3610901832580566,0.47515559776497696,50,31,12,195,0,213,37.54,0.1
3137,,0.3526099848181518,50,32,13,157,0,182,34.85,0.1
3138,1.1129785776138306,0.17464618582115535,50,32,7,130,0,118,36.87,0.1
3139,,-0.1267576671878978,51,33,8,97,0,89,37.91,0.1
3140,0.9699064493179321,-0.06931059399624244,50,40,12,132,0,119,39.9,0.1
3141,,-0.3403211465090979,50,45,9,100,0,109,36.82,0.1
3142,1.341238021850586,0.22635593563979095,50,35,13,161,0,145,38.81,0.1
3143,,0.5350179140319056,50,25,19,165,0,215,36.32,0.1
3144,1.034063458442688,0.24436409732454645,51,32,6,156,0,144,38.2,0.1
3145,,-0.08769951493553903,50,33,4,105,0,97,35.59,0.1
3146,1.0503853559494019,0.4896043102352336,51,30,14,209,0,216,38.57,0.1
3147,,0.13288989606660767,51,40,12,160,0,154,38.14,0.1
3148,1.146012783050537,-0.016662881174298216,50,37,10,116,0,116,37.38,0.1
3149,,0.012694589014877066,51,26,7,92,0,88,35.87,0.1
3150,1.1898488998413086,0.2496258892043295,52,33,6,159,0,146,40.75,0.1
3151,,0.22972469135255233,53,35,10,154,0,150,34.31,0.1
3152,0.9567744731903076,0.4380216891657639,50,24,12,150,0,155,34.76,0.1
3153,,0.13392233841821685,50,24,7,82,0,99,36.42,0.1
3154,1.1132529973983765,0.07847990502228526,50,38,9,129,0,133,36.19,0.1
3155,,0.34753829559834737,54,29,17,147,0,149,34.29,0.1
3156,1.2082459926605225,0.31903008676723477,51,32,6,159,0,161,33.75,0.1
3157,,0.032254892078854035,51,37,7,119,0,122,38.53,0.1
3158,0.911131739616394,0.17631928988123613,50,29,8,119,0,122,38.61,0.1
3159,,0.14799012924258703,50,33,10,136,0,119,35.75,0.1
3160,1.1973354816436768,0.26062894904347217,51,35,11,172,0,150,37.01,0.1
3161,,0.04519507238342909,50,38,6,116,0,140,37.91,0.1
3162,1.4458868503570557,-0.15116798702942683,52,32,7,85,0,94,38.3,0.1
3163,,0.0025323375027039526,53,39,6,125,0,132,36.96,0.1
3164,1.1606273651123047,0.0632295078106861,51,31,5,102,0,117,35.44,0.1
3165,,0.08987110385636773,50,29,11,108,0,98,32.3,0.1
3166,1.074329137802124,-0.07666104782661681,52,32,3,101,0,93,36.9,0.1
3167,,0.33351197612071304,50,33,15,160,0,154,36.07,0.1
3168,1.172547698020935,0.09975642344507035,50,37,10,143,0,133,34.68,0.1
3169,,-0.4769586023338224,50,40,3,86,0,86,36.68,0.1
3170,1.0700379610061646,0.41869778114115347,50,32,6,176,0,205,39.07,0.1
3171,,0.026406385149102606,51,33,8,121,0,109,38.19,0.1
3172,1.1190719604492188,-0.0706347631048889,51,35,6,111,0,96,38.08,0.1
3173,,0.11909514360216483,50,29,8,110,0,105,35.04,0.1
3174,1.652098298072815,0.32431176521827476,52,27,7,118,0,158,38.76,0.1
3175,,0.2153421577802855,50,35,9,147,0,149,38.44,0.1
3176,1.3155924081802368,0.15133788997196107,52,31,8,122,0,120,34.14,0.1
3177,,0.3674578722875927,50,27,12,135,0,150,35.32,0.1
3178,1.058875322341919,0.07277046560949145,50,33,13,115,0,122,35.19,0.1
3179,,0.5346251437400142,51,20,11,159,0,183,34.21,0.1
3180,1.1447091102600098,0.09087381400178839,50,32,3,101,0,129,35.83,0.1
3181,,0.12298892622672665,51,27,7,113,0,95,38.97,0.1
3182,1.2994136810302734,0.11633809090605886,50,37,6,147,0,144,37.37,0.1
3183,,0.13493275055714346,50,29,5,90,0,133,34.79,0.1
3184,1.3901734352111816,-0.4336400788549348,50,40,9,91,0,79,37.7,0.1
3185,,0.18179356364779467,51,31,15,130,0,120,37.97,0.1
3186,1.0436081886291504,0.056051425595059136,50,37,12,130,0,123,35.85,0.1
3187,,0.26157343147102236,50,37,15,159,0,178,36.48,0.1
3188,0.953816294670105,0.09850591052517949,50,40,12,145,0,147,34.04,0.1
3189,,0.4891757952380183,51,24,9,146,0,169,37.55,0.1
3190,1.0511435270309448,0.04137150123512086,52,31,7,109,0,123,37.83,0.1
3191,,0.02176834244223911,50,41,10,143,0,131,37.77,0.1
3192,1.2620677947998047,0.21092096016742595,50,27,6,121,0,106,35.31,0.1
3193,,0.03586564648195685,50,35,11,124,0,107,36.97,0.1
3194,0.8539140820503235,0.29194751365321,50,35,8,174,0,162,37.5,0.1
3195,,0.23141470601781658,52,31,11,138,0,130,38.18,0.1
3196,1.3297350406646729,0.026686355267415085,50,40,4,124,0,150,36.2,0.1
3197,,0.08135548748248211,50,30,8,100,0,109,37.27,0.1
3198,1.446311354637146,0.27600052086074683,50,33,13,168,0,144,40.7,0.1
3199,,0.32558935871690264,52,21,7,96,0,127,36.39,0.1
3200,0.9996498227119446,-0.01869335328009307,50,37,11,112,0,118,40.3,0.1
3201,,-0.2489248956875365,51,35,5,94,0,84,36.76,0.1
3202,1.3468824625015259,-0.06656517390413193,50,38,7,111,0,110,36.99,0.1
3203,,0.16270852361573698,51,27,10,105,0,107,33.83,0.1
3204,1.2726380825042725,0.3455361477553235,52,30,10,154,0,149,36.32,0.1
3205,,0.27281096516354775,50,34,13,157,0,148,37.99,0.1
3206,1.3869704008102417,-0.11586924556348568,50,34,4,100,0,101,37.35,0.1
3207,,0.3031138976894947,50,27,9,128,0,135,36.62,0.1
3208,1.247668743133545,-0.1175758661439723,50,31,6,101,0,85,37.81,0.1
3209,,0.19080273212961285,52,33,9,142,0,134,38.21,0.1
3210,1.3380322456359863,0.26337791177241915,52,32,13,140,0,142,38.98,0.1
3211,,0.2939795031348847,50,25,11,111,0,133,36.11,0.1
3212,1.3791654109954834,0.2383948645599001,53,32,11,135,0,136,38.47,0.1
3213,,0.28463285439247565,52,37,10,180,0,178,35.36,0.1
3214,1.3988275527954102,0.18024240916991788,50,36,17,154,0,137,35.58,0.1
3215,,0.12691091606014201,50,28,6,107,0,105,36.8,0.1
3216,2.070408821105957,0.18006389432947853,51,36,6,139,0,155,37.93,0.1
3217,,-0.14307764604280612,50,36,7,105,0,91,33.94,0.1
3218,1.343284249305725,0.15264561013754424,50,38,13,156,0,144,35.23,0.1
3219,,0.24286457383765608,51,35,10,161,0,154,35.78,0.1
3220,1.2890573740005493,0.08392382626575834,50,37,10,150,0,134,35.54,0.1
3221,,0.49017779665211797,51,29,14,193,0,210,37.23,0.1
3222,1.462260365486145,-0.15044742728421265,54,34,6,90,0,97,36.53,0.1
3223,,-0.018387016114126242,50,34,6,107,0,109,35.53,0.1
3224,1.0952496528625488,0.07886934523604629,50,28,6,110,0,90,35.0,0.1
3225,,0.07123733663508779,52,31,7,112,0,109,34.3,0.1
3226,1.1492975950241089,0.380857438551844,50,25,11,148,0,129,38.47,0.1
3227,,0.23903514382598928,51,38,7,185,0,153,38.57,0.1
3228,0.8406711220741272,-0.012628196485033764,50,31,12,107,0,84,35.04,0.1
3229,,0.32733234396350525,50,31,13,171,0,148,35.91,0.1
3230,1.2464632987976074,0.12147837320124161,52,29,6,111,0,110,34.12,0.1
3231,,-0.180313328400327,50,39,9,100,0,110,37.62,0.1
3232,1.314964771270752,0.3986447705257077,51,40,15,212,0,272,38.07,0.1
3233,,0.12393557287983423,52,35,12,120,0,136,38.25,0.1
3234,1.0134646892547607,0.3930164522262568,51,36,12,219,0,187,37.94,0.1
3235,,-0.006828949178943936,51,34,13,99,0,110,33.24,0.1
3236,0.9732553958892822,0.317046790009042,50,28,7,151,0,133,37.4,0.1
3237,,0.36839017893834547,50,28,10,162,0,153,34.73,0.1
3238,0.7229035496711731,-0.6868845873449949,50,38,2,68,0,80,34.36,0.1
3239,,0.1596800658946083,51,27,11,94,0,110,36.13,0.1
3240,1.3591642379760742,0.23141965160865974,51,32,8,143,0,146,38.44,0.1
3241,,0.14401646060944526,50,33,4,126,0,141,33.2,0.1
3242,1.1645681858062744,0.552633026960059,51,22,14,191,0,192,36.71,0.1
3243,,0.2685860057099118,50,30,12,138,0,140,35.02,0.1
3244,1.204791784286499,0.25747839215594104,50,37,16,165,0,163,40.68,0.1
3245,,-0.07808668105930977,50,36,5,115,0,103,35.47,0.1
3246,1.3307673931121826,0.5093252422546188,50,23,13,156,0,161,36.74,0.1
3247,,-0.20914070082600583,50,33,8,84,0,95,33.05,0.1
3248,1.5448193550109863,-0.22171364168572938,50,38,8,122,0,78,34.15,0.1
3249,,0.23053411669268592,55,31,8,137,0,137,36.65,0.1
3250,1.022462010383606,0.3450414700564321,50,34,12,194,0,168,37.97,0.1
3251,,0.3414876754675286,50,23,9,117,0,120,35.29,0.1
3252,1.0358858108520508,-0.24805524979078064,51,35,6,100,0,85,34.84,0.1
3253,,0.20320919497927778,50,29,7,122,0,133,38.81,0.1
3254,0.5956953167915344,0.2562629081142982,50,34,9,144,0,161,37.12,0.1
3255,,0.05379100838305292,50,34,7,111,0,124,37.03,0.1
3256,1.3016314506530762,0.6671289784151607,50,13,3,157,0,171,38.13,0.1
3257,,-0.1485505059304009,52,35,6,79,0,113,35.33,0.1
3258,1.1267448663711548,-0.016412194238945958,50,33,3,117,0,114,37.92,0.1
3259,,0.17756355450952638,50,31,10,119,0,133,36.89,0.1
3260,1.8125853538513184,0.4488441974162068,51,22,14,147,0,143,34.2,0.1
3261,,0.22889290354993963,50,27,6,129,0,108,37.33,0.1
3262,1.2103006839752197,-0.017529472016641963,52,32,10,110,0,84,37.39,0.1
3263,,0.40811844785006746,51,30,15,197,0,175,37.54,0.1
3264,1.344561219215393,-0.0056332577169540595,52,29,5,113,0,80,33.22,0.1
3265,,-0.11394581215714589,50,32,10,85,0,90,36.0,0.1
3266,1.1759896278381348,0.22208561245011682,51,30,6,135,0,132,35.85,0.1
3267,,0.10889393391836148,50,32,7,120,0,116,36.95,0.1
3268,1.190418004989624,0.431563721392895,50,30,15,193,0,180,39.99,0.1
3269,,0.5213050199681495,50,23,18,180,0,174,38.23,0.1
3270,1.1074244976043701,-0.015908710658556927,50,42,15,122,0,141,37.96,0.1
3271,,-0.036701667094259614,50,30,7,93,0,94,35.06,0.1
3272,1.182043194770813,0.3869831056660143,51,27,10,157,0,166,40.2,0.1
3273,,0.1340676604951135,53,32,8,128,0,130,36.78,0.1
3274,1.1711357831954956,0.17079943659838032,52,31,7,135,0,117,40.69,0.1
3275,,-0.04522058489797275,50,38,11,124,0,103,35.25,0.1
3276,1.6973142623901367,0.2558482601604369,50,39,9,165,0,193,38.65,0.1
3277,,-0.03859630772596551,52,41,15,140,0,126,39.65,0.1
3278,0.9205754399299622,0.37695434420499174,50,28,9,154,0,151,37.55,0.1
3279,,-0.07987844353860979,51,33,4,93,0,106,35.48,0.1
3280,1.3886672258377075,0.293929832406041,50,37,16,169,0,189,36.77,0.1
3281,,0.12804175898641057,51,31,11,120,0,115,40.37,0.1
3282,0.8537883758544922,0.03616491485737918,50,49,11,170,0,163,36.77,0.1
3283,,0.011904411493838533,51,36,8,121,0,111,35.69,0.1
3284,1.1158429384231567,0.36021178728843956,51,25,7,131,0,140,35.66,0.1
3285,,0.2791429771029739,51,31,15,127,0,153,34.72,0.1
3286,0.9330288171768188,0.31176639806242473,51,31,12,148,0,150,37.52,0.1
3287,,0.32330714004635513,50,26,1,136,0,147,38.35,0.1
3288,1.1416466236114502,0.10520270776088952,50,31,9,110,0,125,36.13,0.1
3289,,0.2674492197448659,50,29,8,132,0,129,36.25,0.1
3290,0.7535679936408997,-0.5959477667561897,50,39,3,87,0,68,35.44,0.1
3291,,0.1715789112233898,51,32,8,129,0,128,34.45,0.1
3292,1.770416259765625,-0.1797032224697571,50,31,4,93,0,78,37.19,0.1
3293,,0.2139126593861712,57,33,6,150,0,142,41.97,0.1
3294,0.8979650735855103,0.5004320201438004,52,26,13,211,0,202,42.33,0.1
3295,,0.3315887810480995,50,23,8,135,0,127,35.03,0.1
3296,1.5452978610992432,-0.2446749416138173,50,36,5,101,0,85,36.87,0.1
3297,,0.37595980537320856,50,36,14,179,0,219,35.67,0.1
3298,1.4338715076446533,0.5251397596174772,50,25,16,186,0,217,38.32,0.1
3299,,0.22410263714981507,50,32,10,161,0,133,37.68,0.1
3300,1.0111587047576904,-0.5193521654337925,50,36,2,76,0,73,35.64,0.1
3301,,0.21367652308631224,51,30,16,118,0,124,35.97,0.1
3302,0.9212540984153748,0.2767580126810066,51,28,15,130,0,136,34.64,0.1
3303,,0.4231798047273846,51,30,11,168,0,192,36.8,0.1
3304,0.9751918911933899,0.36128716553908463,50,23,6,115,0,130,36.31,0.1
3305,,0.06243974264283957,50,33,9,117,0,117,34.87,0.1
3306,1.6283564567565918,0.3258723030133915,50,30,12,153,0,158,49.62,0.1
